"YEAR","QUARTER","CITY1","CITY2","PASSENGERS FROM CITY1 TO CITY2","PASSENGERS FROM CITY2 TO CITY1","FREIGHT FROM CITY1 TO CITY2","FREIGHT FROM CITY2 TO CITY1"
"2015","Q2","DUBAI","KOZHIKODE","58206","55857","45.5","1067.8"
"2015","Q2","DUBAI","LUCKNOW","21714","22395","0.7","34.6"
"2015","Q2","DUBAI","MADURAI","14472","14965","0","0"
"2015","Q2","DUBAI","MANGALORE","43622","43313","1.4","103.7"
"2015","Q2","DUBAI","MUMBAI","257107","277744","5627.7","13490.5"
"2015","Q2","DUBAI","PUNE","14184","17179","0","0"
"2015","Q2","DUBAI","TIRUCHIRAPALLY","15103","15664","0","0"
"2015","Q2","DUBAI","TRIVANDRUM","78357","72715","250.1","2922.7"
"2015","Q2","DUBAI","VISAKHAPATNAM","4581","4549","0.1","0"
"2015","Q2","DUSHANBE","DELHI","2600","381","0","8"
"2015","Q2","FRANKFURT","BENGALURU","26186","27939","2152","1122.8"
"2015","Q2","FRANKFURT","CHENNAI","20360","23952","1658.3","1221.9"
"2015","Q2","FRANKFURT","DELHI","43122","57876","878","1567.5"
"2015","Q2","FRANKFURT","HYDERABAD","0","0","324.7","1527.3"
"2015","Q2","FRANKFURT","KOLKATA","0","0","0","0"
"2015","Q2","FRANKFURT","MUMBAI","15558","20413","4363.6","2551"
"2015","Q2","FRANKFURT","PUNE","3365","3659","0","0"
"2015","Q2","GUANGZHOU","DELHI","16336","18166","2137","433.3"
"2015","Q2","GUANGZHOU","MUMBAI","0","0","0","300.1"
"2015","Q2","HAA DHAALU ATOLL","TRIVANDRUM","499","579","0","0"
"2015","Q2","HELNSKI","DELHI","6725","9884","472.2","645.4"
"2015","Q2","HO CHI MINH CITY","DELHI","1196","687","0","81.9"
"2015","Q2","HONG KONG","BENGALURU","22734","21938","693.3","905.8"
"2015","Q2","HONG KONG","CHENNAI","25143","23698","5822.1","3955.2"
"2015","Q2","HONG KONG","DELHI","73953","84747","13902","4107.9"
"2015","Q2","HONG KONG","HYDERABAD","13931","14277","828.2","1214.4"
"2015","Q2","HONG KONG","MUMBAI","65113","64680","5875.4","4593.9"
"2015","Q2","ISTANBUL","DELHI","21035","24944","810.7","1222.7"
"2015","Q2","ISTANBUL","MUMBAI","24652","28288","1352.7","2033.1"
"2015","Q2","JEDDAH","BENGALURU","5560","6010","40.9","355.2"
"2015","Q2","JEDDAH","CHENNAI","8455","9257","130.6","581.5"
"2015","Q2","JEDDAH","DELHI","19493","21405","120.9","969.5"
"2015","Q2","JEDDAH","HYDERABAD","19607","19036","32.2","691.1"
"2015","Q2","JEDDAH","KOCHI","32407","26263","20.4","1866.9"
"2015","Q2","JEDDAH","KOZHIKODE","13864","14121","6.9","398.7"
"2015","Q2","JEDDAH","LUCKNOW","10896","13454","37.5","68.7"
"2015","Q2","JEDDAH","MUMBAI","46555","53317","279.8","1852.7"
"2015","Q2","KABUL","DELHI","26708","30315","118","507"
"2015","Q2","KARACHI","DELHI","791","1728","3.2","7"
"2015","Q2","KARACHI","MUMBAI","1836","3438","6.1","83.7"
"2015","Q2","KATHMANDU","DELHI","80681","75167","206.9","405.6"
"2015","Q2","KATHMANDU","KOLKATA","3754","4271","0","24.1"
"2015","Q2","KATHMANDU","MUMBAI","12720","9173","39.6","87.3"
"2015","Q2","KATHMANDU","VARANASI","683","1213","0","1.3"
"2015","Q2","KUALALUMPUR","BENGALURU","19874","18032","341.3","308.2"
"2015","Q2","KUALALUMPUR","CHENNAI","28001","30258","1219.4","1105"
"2015","Q2","KUALALUMPUR","DELHI","46690","49095","1208.9","1337.8"
"2015","Q2","KUALALUMPUR","HYDERABAD","11133","10749","171.5","148.1"
"2015","Q2","KUALALUMPUR","KOCHI","39140","39368","81.6","154.9"
"2015","Q2","KUALALUMPUR","KOLKATA","8855","8165","34.1","114.7"
"2015","Q2","KUALALUMPUR","MUMBAI","41804","39987","1079.3","1145.1"
"2015","Q2","KUALALUMPUR","TIRUCHIRAPALLY","61087","58595","0","770.6"
"2015","Q2","KUALALUMPUR","VISAKHAPATNAM","5616","4468","0","0"
"2015","Q2","KUNMING","KOLKATA","6804","7394","65.7","86.9"
"2015","Q2","KUWAIT","AHMEDABAD","1796","2148","12.1","0.4"
"2015","Q2","KUWAIT","CHENNAI","17578","16990","30.1","550.4"
"2015","Q2","KUWAIT","DELHI","13035","15179","118.3","458.5"
"2015","Q2","KUWAIT","GOA","1740","727","22.7","0"
"2015","Q2","KUWAIT","HYDERABAD","1964","2148","9.9","0"
"2015","Q2","KUWAIT","KOCHI","18340","18341","16","248.8"
"2015","Q2","KUWAIT","KOZHIKODE","5382","5606","0","0"
"2015","Q2","KUWAIT","MANGALORE","3011","2187","0","0"
"2015","Q2","KUWAIT","MUMBAI","40993","50148","694.8","1792.9"
"2015","Q2","KUWAIT","TRIVANDRUM","9737","9774","5.8","530.2"
"2015","Q2","LAHORE","DELHI","450","1753","9.6","5.6"
"2015","Q2","LEIPZIG","BENGALURU","0","0","0","1.5"
"2015","Q2","LEIPZIG","DELHI","0","0","778.4","2165.3"
"2015","Q2","LONDON","AHMEDABAD","3579","6032","0","0"
"2015","Q2","LONDON","AMRITSAR","0","4265","0","0"
"2015","Q2","LONDON","BENGALURU","20263","23430","759","1363"
"2015","Q2","LONDON","CHENNAI","14422","17719","549","1094"
"2015","Q2","LONDON","DELHI","90612","126571","4607","7484.4"
"2015","Q2","LONDON","HYDERABAD","15141","18457","461","905"
"2015","Q2","LONDON","MUMBAI","93260","117999","5266.5","7659"
"2015","Q2","LUXEMBOURG","CHENNAI","0","0","0","0"
"2015","Q2","LUXEMBOURG","DELHI","0","0","0","0"
"2015","Q2","MALE","BENGALURU","4439","4687","0.2","8.1"
"2015","Q2","MALE","CHENNAI","1332","1529","1.3","49.5"
"2015","Q2","MALE","KOCHI","4358","4766","0","54.7"
"2015","Q2","MALE","TRIVANDRUM","11866","13311","3.3","221.2"
"2015","Q2","MALPENSA","DELHI","6400","6710","141.2","66.3"
"2015","Q2","MANDALAY","GAYA","0","0","0","0"
"2015","Q2","MARUITIUS","BENGALURU","2043","2012","0","25.1"
"2015","Q2","MARUITIUS","CHENNAI","1392","1601","2.9","43.1"
"2015","Q2","MARUITIUS","DELHI","5941","7156","26","228.1"
"2015","Q2","MARUITIUS","MUMBAI","13542","14998","49.8","598.6"
"2015","Q2","MEDINA","DELHI","1608","1403","0","0"
"2015","Q2","MEDINA","KOCHI","0","0","0","0"
"2015","Q2","MEDINA","MUMBAI","2702","1510","0.1","18.5"
"2015","Q2","MELBOURNE","DELHI","6283","8500","54.5","138.4"
"2015","Q2","MOSCOW","DELHI","21624","29249","185.7","1370.5"
"2015","Q2","MOSCOW","GOA","2315","3567","0.1","19.8"
"2015","Q2","MUENCHEN","DELHI","15717","20086","855.2","1074.1"
"2015","Q2","MUENCHEN","MUMBAI","16347","19354","1417.4","1124.9"
"2015","Q2","MUSCAT","AHMEDABAD","6026","9129","0","12.5"
"2015","Q2","MUSCAT","BENGALURU","12578","11242","38.6","189"
"2015","Q2","MUSCAT","CHENNAI","33543","33262","32.2","363.2"
"2015","Q2","MUSCAT","DELHI","30537","36247","141.2","545.2"
"2015","Q2","MUSCAT","GOA","4694","4957","1.8","15.8"
"2015","Q2","MUSCAT","HYDERABAD","28102","28430","10.1","353"
"2015","Q2","MUSCAT","JAIPUR","9777","12605","75.6","64.2"
"2015","Q2","MUSCAT","KOCHI","34854","34968","38.3","444.7"
"2015","Q2","MUSCAT","KOZHIKODE","25772","25574","21.2","314.9"
"2015","Q2","MUSCAT","LUCKNOW","12273","13017","3.1","118.8"
"2015","Q2","MUSCAT","MANGALORE","5354","5188","0","0"
"2015","Q2","MUSCAT","MUMBAI","57681","67071","137.1","764.6"
"2015","Q2","MUSCAT","TRIVANDRUM","33797","31410","7.4","355.1"
"2015","Q2","NAIROBI","MUMBAI","19277","24593","39.2","721"
"2015","Q2","NARITA","DELHI","12550","21566","1301","1408.5"
"2015","Q2","NARITA","MUMBAI","1431","1368","0","0"
"2015","Q2","NAVOI","DELHI","0","0","706","1342.7"
"2015","Q2","NAVOI","MUMBAI","0","0","150.4","133.4"
"2015","Q2","NEW YORK","DELHI","16990","20875","358.5","305.1"
"2015","Q2","NEW YORK","MUMBAI","2690","4067","0","0"
"2015","Q2","NEWARK","AHMEDABAD","5196","7412","0","0"
"2015","Q2","NEWARK","DELHI","13108","15108","230.7","535.5"
"2015","Q2","NEWARK","MUMBAI","45613","51714","674.7","755.3"
"2015","Q2","OSAKA","DELHI","998","1286","0","0"
"2015","Q2","OSAKA","MUMBAI","181","109","0","0"
"2015","Q2","PARIS","BENGALURU","12476","14214","553.7","878.2"
"2015","Q2","PARIS","CHENNAI","1595","1350","0","0"
"2015","Q2","PARIS","DELHI","26385","32356","1730.4","1582.7"
"2015","Q2","PARIS","MUMBAI","33281","35130","1754.8","2844.3"
"2015","Q2","PARO","DELHI","5918","6273","0.6","11.2"
"2015","Q2","PARO","KOLKATA","6427","5635","0.2","4.2"
"2015","Q2","PEKING","DELHI","21992","24638","1176.8","1054.9"
"2015","Q2","RANGOON","DELHI","448","435","0","0"
"2015","Q2","RANGOON","GAYA","1426","1747","0.1","0.2"
"2015","Q2","RANGOON","KOLKATA","1814","2179","0.3","9.7"
"2015","Q2","REUNION","CHENNAI","208","181","0","1"
"2015","Q2","RIYADH","BENGALURU","2101","1620","0","126"
"2015","Q2","RIYADH","CHENNAI","8793","8412","28.6","462.4"
"2015","Q2","RIYADH","DELHI","22005","24384","130.9","1293.7"
"2015","Q2","RIYADH","HYDERABAD","9820","10219","27.3","506.7"
"2015","Q2","RIYADH","KOCHI","23976","20927","39.1","1122.2"
"2015","Q2","RIYADH","KOZHIKODE","6106","7616","9.8","244.8"
"2015","Q2","RIYADH","LUCKNOW","8988","12027","15.8","365"
"2015","Q2","RIYADH","MUMBAI","43776","47154","647.8","1204.7"
"2015","Q2","RIYADH","TRIVANDRUM","6972","7473","5.3","218.8"
"2015","Q2","ROME","DELHI","7599","12892","40.9","246.2"
"2015","Q2","SALALAH","KOCHI","1116","1096","0","0"
"2015","Q2","SALALAH","KOZHIKODE","3138","3102","0","0"
"2015","Q2","SALALAH","TRIVANDRUM","753","954","0","0"
"2015","Q2","SANAA","MUMBAI","0","318","0","0"
"2015","Q2","SEOUL","CHENNAI","0","0","0","0"
"2015","Q2","SEOUL","DELHI","8627","10689","82.2","245.2"
"2015","Q2","SEOUL","MUMBAI","5633","6886","178.6","329.9"
"2015","Q2","SEYCHELLES","MUMBAI","3965","4175","1.7","12.4"
"2015","Q2","SHANGHAI","DELHI","7811","8248","622.9","150.7"
"2015","Q2","SHANGHAI","MUMBAI","2590","2483","0","0"
"2015","Q2","SHARJAH","AHMEDABAD","13786","14236","15.5","190.7"
"2015","Q2","SHARJAH","BENGALURU","14364","13870","8.6","243.8"
"2015","Q2","SHARJAH","CHENNAI","14931","17576","4.3","228"
"2015","Q2","SHARJAH","COIMBATORE","10473","9918","7.4","164.2"
"2015","Q2","SHARJAH","DELHI","24914","29107","142","532.9"
"2015","Q2","SHARJAH","GOA","9205","9168","5.1","59.1"
"2015","Q2","SHARJAH","HYDERABAD","14657","14601","66.5","152.4"
"2015","Q2","SHARJAH","JAIPUR","13696","14634","6.9","42.5"
"2015","Q2","SHARJAH","KOCHI","67614","66476","34.1","906.9"
"2015","Q2","SHARJAH","KOZHIKODE","43436","42931","15.8","622.7"
"2015","Q2","SHARJAH","MUMBAI","26560","28758","136.5","451"
"2015","Q2","SHARJAH","NAGPUR","6470","7703","0.1","107.2"
"2015","Q2","SHARJAH","PUNE","648","1204","0","0"
"2015","Q2","SHARJAH","TRIVANDRUM","44894","43190","10.8","744"
"2015","Q2","SHENZHEN","MUMBAI","0","0","0","3.4"
"2015","Q2","SINGAPORE","AHMEDABAD","8005","9195","377.9","529"
"2015","Q2","SINGAPORE","BENGALURU","42137","41651","1326","1559.3"
"2015","Q2","SINGAPORE","CHENNAI","92208","98825","1700.1","2523.7"
"2015","Q2","SINGAPORE","COIMBATORE","6009","6323","7.1","94.6"
"2015","Q2","SINGAPORE","DELHI","78830","86011","3595.5","2843.9"
"2015","Q2","SINGAPORE","HYDERABAD","24215","24921","88.7","209.6"
"2015","Q2","SINGAPORE","KOCHI","18792","18607","37.1","141.5"
"2015","Q2","SINGAPORE","KOLKATA","13984","13725","455.5","1001.6"
"2015","Q2","SINGAPORE","MUMBAI","90346","91884","2800.9","2876.5"
"2015","Q2","SINGAPORE","TIRUCHIRAPALLY","40511","41022","0.2","363.8"
"2015","Q2","SINGAPORE","TRIVANDRUM","5309","5560","5.1","66.1"
"2015","Q2","SINGAPORE","VISAKHAPATNAM","2525","2585","8.2","2.5"
"2015","Q2","SYDNEY","DELHI","6834","9022","65.8","221.9"
"2015","Q2","TAIPAE","DELHI","1288","7417","170.9","148.6"
"2015","Q2","TAIPAE","MUMBAI","0","0","90.9","0"
"2015","Q2","TASHKENT","AMRITSAR","1323","3027","1.8","18.1"
"2015","Q2","TASHKENT","DELHI","11180","9958","20.2","515.8"
"2015","Q2","TEHRAN","DELHI","3363","2863","18.3","333.3"
"2015","Q2","TEHRAN","MUMBAI","4540","4661","1.7","131.2"
"2015","Q2","TELAVIV","MUMBAI","5693","6692","182.7","310.1"
"2015","Q2","TOKYO","DELHI","10193","12391","1137.2","759.5"
"2015","Q2","TORONTO","DELHI","9404","13262","73.9","75"
"2015","Q2","VIENNA","DELHI","10481","16315","518.2","665.8"
"2015","Q2","ZURICH","DELHI","16253","20642","929","1353.1"
"2015","Q2","ZURICH","MUMBAI","16091","20279","1193.7","1419.6"
"2015","Q3","ABUDHABI","AHMEDABAD","18134","20974","11.8","160.9"
"2015","Q3","ABUDHABI","BENGALURU","33314","35643","113","326.4"
"2015","Q3","ABUDHABI","CHENNAI","37795","43010","33.7","380.8"
"2015","Q3","ABUDHABI","DELHI","62832","67076","2024.4","2763.6"
"2015","Q3","ABUDHABI","GOA","0","0","0","0"
"2015","Q3","ABUDHABI","HYDERABAD","39317","41696","67.7","210.6"
"2015","Q3","ABUDHABI","JAIPUR","7550","10466","29.9","51.3"
"2015","Q3","ABUDHABI","KOCHI","57853","59696","12.5","630.3"
"2015","Q3","ABUDHABI","KOLKATA","6041","7432","4.6","114.9"
"2015","Q3","ABUDHABI","KOZHIKODE","54773","46630","454.6","200.5"
"2015","Q3","ABUDHABI","LUCKNOW","12948","11533","0.3","40.3"
"2015","Q3","ABUDHABI","MANGALORE","17801","19928","6.3","7.9"
"2015","Q3","ABUDHABI","MUMBAI","70306","86560","2017.1","2661.3"
"2015","Q3","ABUDHABI","PUNE","8003","11696","0","0"
"2015","Q3","ABUDHABI","TRIVANDRUM","26691","30487","8","212.6"
"2015","Q3","ADDIS ABABA","CHENNAI","0","0","0","1099.6"
"2015","Q3","ADDIS ABABA","DELHI","10223","10790","17.7","31.4"
"2015","Q3","ADDIS ABABA","MUMBAI","7307","6512","31.3","1195.5"
"2015","Q3","ADEN","MUMBAI","21","427","0","1.3"
"2015","Q3","AL AIN","KOZHIKODE","1929","2119","0","0"
"2015","Q3","ALMATY","DELHI","7241","7197","2.8","115.4"
"2015","Q3","AMSTERDAM","DELHI","13576","14505","701.2","1483.8"
"2015","Q3","ASHGABAT","AMRITSAR","7608","7520","1.2","43.2"
"2015","Q3","ASHGABAT","DELHI","2570","2288","0","34.2"
"2015","Q3","BAGHDAD","DELHI","2586","2226","0","0"
"2015","Q3","BAHRAIN","BENGALURU","0","0","0.8","0"
"2015","Q3","BAHRAIN","CHENNAI","15888","16393","9.9","292.1"
"2015","Q3","BAHRAIN","DELHI","28851","28676","100.4","405.1"
"2015","Q3","BAHRAIN","HYDERABAD","8119","8000","0.2","0.1"
"2015","Q3","BAHRAIN","KOCHI","15431","16218","19.2","301.6"
"2015","Q3","BAHRAIN","KOZHIKODE","4841","6600","0","76.7"
"2015","Q3","BAHRAIN","MANGALORE","2770","3964","0","0.8"
"2015","Q3","BAHRAIN","MUMBAI","28858","35790","45","980.6"
"2015","Q3","BAHRAIN","TRIVANDRUM","13380","12644","18","339.7"
"2015","Q3","BANGKOK","AHMEDABAD","1707","0","0","0"
"2015","Q3","BANGKOK","BENGALURU","22816","24321","830.7","655.3"
"2015","Q3","BANGKOK","CHENNAI","19389","21927","1146.7","912.9"
"2015","Q3","BANGKOK","DELHI","85700","87939","3020.8","930.5"
"2015","Q3","BANGKOK","GAYA","0","0","0","0"
"2015","Q3","BANGKOK","HYDERABAD","12895","14016","417.9","553.3"
"2015","Q3","BANGKOK","KOLKATA","67568","67056","700.2","1100.5"
"2015","Q3","BANGKOK","MUMBAI","71849","74987","3884.2","1666.9"
"2015","Q3","BANGKOK","VARANASI","0","0","0","0"
"2015","Q3","BIRMINGHAM","AMRITSAR","4691","3924","0","0"
"2015","Q3","BIRMINGHAM","DELHI","12338","12925","173.8","136.4"
"2015","Q3","BISHKEK","DELHI","1993","3007","4.2","51.4"
"2015","Q3","BRUSELLS","DELHI","9369","10290","482.7","656"
"2015","Q3","BRUSELLS","MUMBAI","13356","12393","724.6","617.1"
"2015","Q3","CAIRO","MUMBAI","3702","4169","2.4","20.9"
"2015","Q3","CHICAGO","DELHI","16009","18917","381.7","237.6"
"2015","Q3","CHICAGO","HYDERABAD","5449","8695","0","0"
"2015","Q3","CHITTAGONG","KOLKATA","8955","8932","0","0.1"
"2015","Q3","COLOGNE","MUMBAI","0","0","0","1186.9"
"2015","Q3","COLOMBO","BENGALURU","15400","14899","547.7","523.3"
"2015","Q3","COLOMBO","CHENNAI","85376","92890","1132","2305.2"
"2015","Q3","COLOMBO","DELHI","23088","23871","281.8","207.7"
"2015","Q3","COLOMBO","GAYA","2066","1526","0","0"
"2015","Q3","COLOMBO","KOCHI","20643","23489","26.9","456.2"
"2015","Q3","COLOMBO","KOLKATA","3069","2909","1.4","0.2"
"2015","Q3","COLOMBO","MADURAI","16532","17663","0","0"
"2015","Q3","COLOMBO","MUMBAI","35140","35703","320.2","472.6"
"2015","Q3","COLOMBO","TIRUCHIRAPALLY","20820","23591","11.6","446.3"
"2015","Q3","COLOMBO","TRIVANDRUM","13282","11787","33.8","343.1"
"2015","Q3","COLOMBO","VARANASI","2485","2003","0","0.2"
"2015","Q3","DAMMAM","BENGALURU","1411","1442","0","69.6"
"2015","Q3","DAMMAM","CHENNAI","1720","1948","0","26.9"
"2015","Q3","DAMMAM","DELHI","25941","22901","141.3","141.8"
"2015","Q3","DAMMAM","HYDERABAD","4956","4868","2.3","13.6"
"2015","Q3","DAMMAM","KOCHI","14885","16090","3","283.3"
"2015","Q3","DAMMAM","KOZHIKODE","20128","17998","9.3","304.6"
"2015","Q3","DAMMAM","MANGALORE","5892","5689","1.1","0"
"2015","Q3","DAMMAM","MUMBAI","12265","12778","12.8","137.1"
"2015","Q3","DAMMAM","TRIVANDRUM","12970","13183","2.3","250.2"
"2015","Q3","DHAKA","CHENNAI","3331","2495","29.6","91.2"
"2015","Q3","DHAKA","DELHI","11851","12136","175.8","154.7"
"2015","Q3","DHAKA","KOLKATA","41091","42706","194","469.2"
"2015","Q3","DHAKA","MUMBAI","8397","13091","240.6","112.3"
"2015","Q3","DOHA","AHMEDABAD","13199","13778","199.9","1087.7"
"2015","Q3","DOHA","AMRITSAR","12250","12479","5.2","45.7"
"2015","Q3","DOHA","BENGALURU","21515","24269","1348","2598.6"
"2015","Q3","DOHA","CHENNAI","23400","24765","2895.1","3792.6"
"2015","Q3","DOHA","DELHI","53297","47973","2553","3807"
"2015","Q3","DOHA","GOA","10767","12109","5.7","201.8"
"2015","Q3","DOHA","HYDERABAD","15056","15084","157.6","905.6"
"2015","Q3","DOHA","KOCHI","50833","51998","121.2","2210.9"
"2015","Q3","DOHA","KOLKATA","10443","10239","641.2","495.8"
"2015","Q3","DOHA","KOZHIKODE","35253","34110","5.7","535.8"
"2015","Q3","DOHA","MANGALORE","2858","3701","0","0.1"
"2015","Q3","DOHA","MUMBAI","50475","56631","3509.9","4412"
"2015","Q3","DOHA","TRIVANDRUM","24930","25680","6.5","474.1"
"2015","Q3","DON MUEANG","BENGALURU","2552","2720","0","0"
"2015","Q3","DON MUEANG","CHENNAI","8646","8705","91.9","80.2"
"2015","Q3","DUBAI","AHMEDABAD","42186","46109","513.5","1662.3"
"2015","Q3","DUBAI","AMRITSAR","13687","15617","0.9","3"
"2015","Q3","DUBAI","BENGALURU","81456","87533","2891.3","6216"
"2015","Q3","DUBAI","CHENNAI","105189","120716","3020.7","5279.8"
"2015","Q3","DUBAI","DELHI","190610","201312","3743.4","10128.9"
"2015","Q3","DUBAI","GOA","6100","5668","0.2","0"
"2015","Q3","DUBAI","HYDERABAD","106335","112220","864.7","3191.6"
"2015","Q3","DUBAI","JAIPUR","6493","8250","0.4","0"
"2015","Q3","DUBAI","KOCHI","126471","139158","525.6","5681"
"2015","Q3","DUBAI","KOLKATA","32589","36684","1219.3","2829"
"2015","Q3","DUBAI","KOZHIKODE","45252","42814","7.7","515.9"
"2015","Q3","DUBAI","LUCKNOW","21777","21590","2.6","30.4"
"2015","Q3","DUBAI","MADURAI","14674","15074","0","0"
"2015","Q3","DUBAI","MANGALORE","40648","42510","2.3","128.8"
"2015","Q3","DUBAI","MUMBAI","232331","263796","4448.2","11726.4"
"2015","Q3","DUBAI","PUNE","14726","19849","0","0"
"2015","Q3","DUBAI","TIRUCHIRAPALLY","15161","15358","1.2","51.4"
"2015","Q3","DUBAI","TRIVANDRUM","67890","75124","156.8","3519.7"
"2015","Q3","DUBAI","VISAKHAPATNAM","3711","4155","0","0"
"2015","Q3","DUSHANBE","DELHI","541","786","3.3","6.7"
"2015","Q3","FRANKFURT","BENGALURU","18988","19992","2006.9","882.6"
"2015","Q3","FRANKFURT","CHENNAI","20910","23903","1024.5","892.5"
"2015","Q3","FRANKFURT","DELHI","53126","55504","942.6","1646.8"
"2015","Q3","FRANKFURT","HYDERABAD","0","0","380.5","1362.1"
"2015","Q3","FRANKFURT","KOLKATA","0","0","0","0"
"2015","Q3","FRANKFURT","MUMBAI","26954","30036","4574.9","1970.6"
"2015","Q3","FRANKFURT","PUNE","3791","3958","0","0"
"2015","Q3","GUANGZHOU","DELHI","17749","16487","2045.7","389.9"
"2015","Q3","GUANGZHOU","MUMBAI","0","0","0","306.3"
"2015","Q3","HAA DHAALU ATOLL","TRIVANDRUM","462","477","0","2.5"
"2015","Q3","HELNSKI","DELHI","8242","8386","415.5","580.4"
"2015","Q3","HO CHI MINH CITY","DELHI","148","73","0","6.4"
"2015","Q3","HO CHI MINH CITY","MUMBAI","1680","1008","0.4","43.4"
"2015","Q3","HONG KONG","BENGALURU","13861","13156","899.5","839"
"2015","Q3","HONG KONG","CHENNAI","17934","18275","5796.9","3702.2"
"2015","Q3","HONG KONG","DELHI","64310","62951","22487.6","3800.7"
"2015","Q3","HONG KONG","HYDERABAD","9345","10184","680.9","1216.1"
"2015","Q3","HONG KONG","KOLKATA","0","0","429","572.5"
"2015","Q3","HONG KONG","MUMBAI","53883","51436","5620.3","4315.7"
"2015","Q3","ISTANBUL","DELHI","23138","23182","1138.7","978.2"
"2015","Q3","ISTANBUL","MUMBAI","26629","28171","1271","2038.5"
"2015","Q3","JEDDAH","BENGALURU","4243","5131","32.1","307"
"2015","Q3","JEDDAH","CHENNAI","6886","9121","99","643"
"2015","Q3","JEDDAH","DELHI","21397","21612","317.8","683.1"
"2015","Q3","JEDDAH","HYDERABAD","16693","16773","25.5","350.6"
"2015","Q3","JEDDAH","KOCHI","33868","38158","29.5","2289.3"
"2015","Q3","JEDDAH","KOZHIKODE","0","0","0","0"
"2015","Q3","JEDDAH","LUCKNOW","10001","11047","11.5","38.8"
"2015","Q3","JEDDAH","MUMBAI","37860","40790","31.8","1149.3"
"2015","Q3","KABUL","DELHI","27081","20488","103.3","520.7"
"2015","Q3","KARACHI","DELHI","720","1446","0.4","8"
"2015","Q3","KARACHI","MUMBAI","1737","2941","1.5","71.4"
"2015","Q3","KATHMANDU","BENGALURU","0","5","0","0"
"2015","Q3","KATHMANDU","DELHI","64594","68379","147.2","363"
"2015","Q3","KATHMANDU","KOLKATA","2628","2756","0","4.8"
"2015","Q3","KATHMANDU","MUMBAI","5920","6663","34.5","40.6"
"2015","Q3","KATHMANDU","VARANASI","0","0","0","0"
"2015","Q3","KUALALUMPUR","BENGALURU","16636","16457","497.8","545.2"
"2015","Q3","KUALALUMPUR","CHENNAI","23654","28513","1189.9","823.5"
"2015","Q3","KUALALUMPUR","DELHI","42193","41147","1122.7","1286.2"
"2015","Q3","KUALALUMPUR","GOA","1250","1017","15.6","10.9"
"2015","Q3","KUALALUMPUR","HYDERABAD","12929","13512","167.1","172.2"
"2015","Q3","KUALALUMPUR","KOCHI","23955","24277","12","87.1"
"2015","Q3","KUALALUMPUR","KOLKATA","12921","11120","65.8","170.6"
"2015","Q3","KUALALUMPUR","MUMBAI","32673","32112","870.1","981.1"
"2015","Q3","KUALALUMPUR","TIRUCHIRAPALLY","58870","57262","0.1","836.4"
"2015","Q3","KUALALUMPUR","TRIVANDRUM","1518","1267","0","3.8"
"2015","Q3","KUALALUMPUR","VISAKHAPATNAM","3879","4022","0","0"
"2015","Q3","KUNMING","KOLKATA","6733","7006","38.1","84.8"
"2015","Q3","KUWAIT","AHMEDABAD","2371","2240","15.5","0"
"2015","Q3","KUWAIT","BENGALURU","886","1385","0.8","0"
"2015","Q3","KUWAIT","CHENNAI","16696","17664","75.1","680.3"
"2015","Q3","KUWAIT","DELHI","11435","11110","243.4","283.6"
"2015","Q3","KUWAIT","GOA","2003","2487","21.9","0"
"2015","Q3","KUWAIT","HYDERABAD","2196","1957","9.2","0.1"
"2015","Q3","KUWAIT","KOCHI","18499","19225","37.3","289.7"
"2015","Q3","KUWAIT","KOZHIKODE","5800","5674","14.6","11.7"
"2015","Q3","KUWAIT","MANGALORE","2708","2600","3.9","0"
